elapsed_s,adapter,phc_ns,delta_ns
1290,0,119634888246,0
1300,0,119734996284,0
1310,0,119835043973,0
1320,0,119935064938,0
1330,0,120035090534,0
1340,0,120135118931,0
1350,0,120235270913,0
1360,0,120335428554,0
1370,0,120435472653,0
1380,0,120535570400,0
1390,0,120635605199,0
1400,0,120735607242,0
1410,0,120835670148,0
1420,0,120935671546,0
1430,0,121035810494,0
1440,0,121135932770,0
1450,0,121235948482,0
1460,0,121335947655,0
1470,0,121435990257,0
1480,0,121536011122,0
1491,0,121636162664,0
1501,0,121736236749,0
1511,0,121836255781,0
1521,0,121936340476,0
1531,0,122036413465,0
1541,0,122136447852,0
1551,0,122236575199,0
1561,0,122336688753,0
1571,0,122436840903,0
1581,0,122536942018,0
1591,0,122636979650,0
1601,0,122737062830,0
1611,0,122837073864,0
1621,0,122937101247,0
1631,0,123037099877,0
1641,0,123137122722,0
1651,0,123237272038,0
1661,0,123337425517,0
1671,0,123437502028,0
1681,0,123537500947,0
1691,0,123637502170,0
1701,0,123737601016,0
1711,0,123837597816,0
1721,0,123937597678,0
1731,0,124037599324,0
1741,0,124137702630,0
1751,0,124237859307,0
1761,0,124337925483,0
1771,0,124437949898,0
1781,0,124538017377,0
1791,0,124638060733,0
1801,0,124738183623,0
1811,0,124838187121,0
1821,0,124938287953,0
1831,0,125038332396,0
1841,0,125138371031,0
1851,0,125238421791,0
1861,0,125338569052,0
1871,0,125438605369,0
1881,0,125538678528,0
1891,0,125638734458,0
1901,0,125738735401,0
1911,0,125838868118,0
1921,0,125938938706,0
1931,0,126038938842,0
1941,0,126138964163,0
1951,0,126239105828,0
1961,0,126339112761,0
1971,0,126439222957,0
1981,0,126539270362,0
1991,0,126639344568,0
2001,0,126739454676,0
2011,0,126839570912,0
2021,0,126939599352,0
2031,0,127039602496,0
2041,0,127139599611,0
2051,0,127239601023,0
2061,0,127339600375,0
2071,0,127439618253,0
2081,0,127539785922,0
2091,0,127639922642,0
2101,0,127739943192,0
2111,0,127839947995,0
2121,0,127940059293,0
2131,0,128040110139,0
2141,0,128140243106,0
2151,0,128240248002,0
2161,0,128340519399,0
2171,0,128440400633,0
2181,0,128540451903,0
2191,0,128641041614,0
2201,0,128740622742,0
2211,0,128840719633,0
2221,0,128940849745,0
2231,0,129040909084,0
2241,0,129140910561,0
2251,0,129240959951,0
2261,0,129340963221,0
2271,0,129441076498,0
2281,0,129541125900,0
2291,0,129641151727,0
2301,0,129741250656,0
2311,0,129841383869,0
2321,0,129941541079,0
2331,0,130041568798,0
2341,0,130141637264,0
2351,0,130241639746,0
2361,0,130341703979,0
2371,0,130441789923,0
2381,0,130541914316,0
2391,0,130641949745,0
2401,0,130741989567,0
2411,0,130842057367,0
2421,0,130942127853,0
2431,0,131042126695,0
2441,0,131142192968,0
2451,0,131242194334,0
2461,0,131342209327,0
2471,0,131442271169,0
2481,0,131542347339,0
2491,0,131642381106,0
2501,0,131742477766,0
2511,0,131842513435,0
2521,0,131942620235,0
2531,0,132042760006,0
2541,0,132142848467,0
2551,0,132243003976,0
2561,0,132343097805,0
2571,0,132443409228,0
2581,0,132543282886,0
2591,0,132643429446,0
2601,0,132743451758,0
2611,0,132843515455,0
2621,0,132943601119,0
2631,0,133043645205,0
2641,0,133143738897,0
2651,0,133243837063,0
2661,0,133343840142,0
2671,0,133443941975,0
2681,0,133544051608,0
2691,0,133644051599,0
2701,0,133744127793,0
2711,0,133844125642,0
2721,0,133944124167,0
2731,0,134044133940,0
2741,0,134144265980,0
2751,0,134244288001,0
2761,0,134344290031,0
2771,0,134444290474,0
2781,0,134544311209,0
2791,0,134644458688,0
2801,0,134744609481,0
2811,0,134844669507,0
2821,0,134944758856,0
2831,0,135044781628,0
2841,0,135144779336,0
2851,0,135244791841,0
2861,0,135344789178,0
2871,0,135444796129,0
2881,0,135544959970,0
2891,0,135644958554,0
2901,0,135744956816,0
2911,0,135844955730,0
2921,0,135944957515,0
2931,0,136044955071,0
2941,0,136144953178,0
2951,0,136244949588,0
2961,0,136344954273,0
2971,0,136444953713,0
2981,0,136544958019,0
2991,0,136644955496,0
3001,0,136744953586,0
3011,0,136844948811,0
3021,0,136945134859,0
3031,0,137045210479,0
3041,0,137145268065,0
3051,0,137245427933,0
3061,0,137345442577,0
3071,0,137445575130,0
3081,0,137545573284,0
3091,0,137645573686,0
3101,0,137745673571,0
3111,0,137845697561,0
3121,0,137945696841,0
3131,0,138045752458,0
3141,0,138145882062,0
3151,0,138245877714,0
3161,0,138346002937,0
3171,0,138446095335,0
3182,0,138546223308,0
3192,0,138646364159,0
3202,0,138746380404,0
3212,0,138846428709,0
3222,0,138946436690,0
3232,0,139046554423,0
3242,0,139146647949,0
3252,0,139246648635,0
3262,0,139346747447,0
3272,0,139446849068,0
3282,0,139546880156,0
3292,0,139646879135,0
3302,0,139746971940,0
3312,0,139847071728,0
3322,0,139947072139,0
3332,0,140047195873,0
3342,0,140147253857,0
3352,0,140247291882,0
3362,0,140347336780,0
3372,0,140447430516,0
3382,0,140547436353,0
3392,0,140647436057,0
3402,0,140747555616,0
3412,0,140847645211,0
3422,0,140947661796,0
3432,0,141047709427,0
3442,0,141147816408,0
3452,0,141247817375,0
3462,0,141347910998,0
3472,0,141447934689,0
3482,0,141547934175,0
3492,0,141648028340,0
3502,0,141748142741,0
3512,0,141848169168,0
3522,0,141948365130,0
3532,0,142048507041,0
3542,0,142148506223,0
3552,0,142248509961,0
3562,0,142348610173,0
3572,0,142448659660,0
3582,0,142548690078,0
3592,0,142648696060,0
3602,0,142749146977,0
3612,0,142849005016,0
3622,0,142949049515,0
3632,0,143049068046,0
3642,0,143149165455,0
3652,0,143249160421,0
3662,0,143349224728,0
3672,0,143449230425,0
3682,0,143549358633,0
3692,0,143649451788,0
3702,0,143749516244,0
3712,0,143849534607,0
3722,0,143949623365,0
3732,0,144049630461,0
3742,0,144149686555,0
3752,0,144249739305,0
3762,0,144349772027,0
3772,0,144449858897,0
3782,0,144549861067,0
3792,0,144649866520,0
3802,0,144749885602,0
3812,0,144849886663,0
3822,0,144949894555,0
3832,0,145050017955,0
3842,0,145150018955,0
3852,0,145250060970,0
3862,0,145350169231,0
3872,0,145450163960,0
3882,0,145550242055,0
3892,0,145650277100,0
3902,0,145750284899,0
3912,0,145850302031,0
3922,0,145950330691,0
3932,0,146050355594,0
3942,0,146150405321,0
3952,0,146250444654,0
3962,0,146350508171,0
3972,0,146450592777,0
3982,0,146550644732,0
3992,0,146650663690,0
4002,0,146750673692,0
4012,0,146850710897,0
4022,0,146950834705,0
4032,0,147050948495,0
4042,0,147151002091,0
4052,0,147251051460,0
4062,0,147351147234,0
4072,0,147451150910,0
4082,0,147551285808,0
4092,0,147651321925,0
4102,0,147751409638,0
4112,0,147851471750,0
4122,0,147951471521,0
4132,0,148051603920,0
4142,0,148151696712,0
4152,0,148251729378,0
4162,0,148351847208,0
4172,0,148451993398,0
4182,0,148552091896,0
4192,0,148652177556,0
4202,0,148752202241,0
4212,0,148852305109,0
4222,0,148952326630,0
4232,0,149052464668,0
4242,0,149152571853,0
4252,0,149252632402,0
4262,0,149352706343,0
4272,0,149452737139,0
4282,0,149552773544,0
4292,0,149652911746,0
4302,0,149752931837,0
4312,0,149852957641,0
4322,0,149953040934,0
4332,0,150053133103,0
4342,0,150153281978,0
4352,0,150253424012,0
4362,0,150353439732,0
4372,0,150453586757,0
4382,0,150553612367,0
4392,0,150653717313,0
4402,0,150753766635,0
4412,0,150853860044,0
4422,0,150953881822,0
4432,0,151053994042,0
4442,0,151154024737,0
4452,0,151254110043,0
4462,0,151354244316,0
4472,0,151454378419,0
4482,0,151554414815,0
4492,0,151654435876,0
4502,0,151754571778,0
4512,0,151854568971,0
4522,0,151954577839,0
4532,0,152054623650,0
4542,0,152154742859,0
4552,0,152254856937,0
4562,0,152354906155,0
4572,0,152455053290,0
4582,0,152555095819,0
4592,0,152655151175,0
4602,0,152755163515,0
4612,0,152855180624,0
4622,0,152955249284,0
4632,0,153055366660,0
4642,0,153155403542,0
4652,0,153255516176,0
4662,0,153355643723,0
4672,0,153455718279,0
4682,0,153555824574,0
4692,0,153655878056,0
4702,0,153755936366,0
4712,0,153855971987,0
4722,0,153956022742,0
4732,0,154056115872,0
4743,0,154156203948,0
4753,0,154256224446,0
4763,0,154356260552,0
4773,0,154456397671,0
4783,0,154556456546,0
4793,0,154656591698,0
4803,0,154756673067,0
4813,0,154856755260,0
4823,0,154956854701,0
4833,0,155056936591,0
4843,0,155156949580,0
4853,0,155256949590,0
4863,0,155357027706,0
4873,0,155457171776,0
4883,0,155557240020,0
4893,0,155657252723,0
4903,0,155757324605,0
4913,0,155857462048,0
4923,0,155957562978,0
4933,0,156057645069,0
4943,0,156157755302,0
4953,0,156257888527,0
4963,0,156357963114,0
4973,0,156458031427,0
4983,0,156558161928,0
4993,0,156658252761,0
5003,0,156758350069,0
5013,0,156858504401,0
5023,0,156958601385,0
5033,0,157058677431,0
5043,0,157158771979,0
5053,0,157258842549,0
5063,0,157358975604,0
5073,0,157459080500,0
5083,0,157559210618,0
5093,0,157659326818,0
5103,0,157759371732,0
5113,0,157859442567,0
5123,0,157959452239,0
5133,0,158059534445,0
5143,0,158159575654,0
5153,0,158259687474,0
5163,0,158359724480,0
5173,0,158459876796,0
5183,0,158559909836,0
5193,0,158659999728,0
5203,0,158760014648,0
5213,0,158860128404,0
5223,0,158960201493,0
5233,0,159060342062,0
5243,0,159160415371,0
5253,0,159260415874,0
5263,0,159360469825,0
5273,0,159460549829,0
5283,0,159560590165,0
5293,0,159660635015,0
5303,0,159760773495,0
5313,0,159860865342,0
5323,0,159960898550,0
5333,0,160060903481,0
5343,0,160160959605,0
5353,0,160261098546,0
5363,0,160361173129,0
5373,0,160461271095,0
5383,0,160561326604,0
5393,0,160661345601,0
5403,0,160761419523,0
5413,0,160861496823,0
5423,0,160961609126,0
5433,0,161061628344,0
5443,0,161161649189,0
5453,0,161261786135,0
5463,0,161361919126,0
5473,0,161462014381,0
5483,0,161562041759,0
5493,0,161662153084,0
5503,0,161762179732,0
5513,0,161862206340,0
5523,0,161962299344,0
5533,0,162062412425,0
5543,0,162162499615,0
5553,0,162262627319,0
5563,0,162362675028,0
5573,0,162462704303,0
5583,0,162562741155,0
5593,0,162662753690,0
5603,0,162762842623,0
5613,0,162862871106,0
5623,0,162962916999,0
5633,0,163062970329,0
5643,0,163163103451,0
5653,0,163263150213,0
5663,0,163363173353,0
5673,0,163463316847,0
5683,0,163563334057,0
5693,0,163663456651,0
5703,0,163763570566,0
5713,0,163863722827,0
5723,0,163963726332,0
5733,0,164063740022,0
5743,0,164163854148,0
5753,0,164263950664,0
5763,0,164364015158,0
5773,0,164464113359,0
5783,0,164564260717,0
5793,0,164664382774,0
5803,0,164764500941,0
5813,0,164864503516,0
5823,0,164964556480,0
5833,0,165064594800,0
5843,0,165164740878,0
5853,0,165264747182,0
5863,0,165364821426,0
5873,0,165464886380,0
5883,0,165565015220,0
5893,0,165665064931,0
5903,0,165765135937,0
5913,0,165865197282,0
5923,0,165965346276,0
5933,0,166065465403,0
5943,0,166165585999,0
5953,0,166265661404,0
5963,0,166365704296,0
5973,0,166465792379,0
5983,0,166565941309,0
5993,0,166666000940,0
6003,0,166766008493,0
6013,0,166866113491,0
6024,0,166966157475,0
6034,0,167066168870,0
6044,0,167166315051,0
6054,0,167266380781,0
6064,0,167366489516,0
6074,0,167466600252,0
6084,0,167566697654,0
6094,0,167666813326,0
6104,0,167766908622,0
6114,0,167867016041,0
6124,0,167967083934,0
6134,0,168067095774,0
6144,0,168167135422,0
6154,0,168267142144,0
6164,0,168367138843,0
6174,0,168467250051,0
6184,0,168567320657,0
6194,0,168667426016,0
6204,0,168767540334,0
6214,0,168867564948,0
6224,0,168967630917,0
6234,0,169067766518,0
6244,0,169167773405,0
6254,0,169267821526,0
6264,0,169367946569,0
6274,0,169468056901,0
6284,0,169568198279,0
6294,0,169668294376,0
6304,0,169768334192,0
6314,0,169868399675,0
6324,0,169968513366,0
6334,0,170068551374,0
6344,0,170168653841,0
6354,0,170268667660,0
6364,0,170368816508,0
6374,0,170468898606,0
6384,0,170568951021,0
6394,0,170669032260,0
6404,0,170769092296,0
6414,0,170869189138,0
6424,0,170969302774,0
6434,0,171069330660,0
6444,0,171169453150,0
6454,0,171269560939,0
6464,0,171369661503,0
6474,0,171469711298,0
6484,0,171569790872,0
6494,0,171669912831,0
6504,0,171769976030,0
6514,0,171870000689,0
6524,0,171970017529,0
6534,0,172070086465,0
6544,0,172170143367,0
6554,0,172270181114,0
6564,0,172370199485,0
6574,0,172470237630,0
6584,0,172570241218,0
6594,0,172670267526,0
6604,0,172770340851,0
6614,0,172870479749,0
6624,0,172970508259,0
6634,0,173070575119,0
6644,0,173170711019,0
6654,0,173270866351,0
6664,0,173370966305,0
6674,0,173471023570,0
6684,0,173571093444,0
6694,0,173671215690,0
6704,0,173771255926,0
6714,0,173871326553,0
6724,0,173971338115,0
6734,0,174071390513,0
6744,0,174171493447,0
6754,0,174271543137,0
6764,0,174371635767,0
6774,0,174471742879,0
6784,0,174571816903,0
6794,0,174671854366,0
6804,0,174771972118,0
6814,0,174872091696,0
6824,0,174972166145,0
6834,0,175072166744,0
6844,0,175172189485,0
6854,0,175272303265,0
6864,0,175372455510,0
6874,0,175472459061,0
6884,0,175572582276,0
6894,0,175672695928,0
6904,0,175772739925,0
6914,0,175872793628,0
6924,0,175972858109,0
6934,0,176072857910,0
6944,0,176172969934,0
6954,0,176273101150,0
6964,0,176373165767,0
6974,0,176473222152,0
6984,0,176573338385,0
6994,0,176673342436,0
7004,0,176773445374,0
7014,0,176873519083,0
7024,0,176973556940,0
7034,0,177073632010,0
7044,0,177173632940,0
7054,0,177273730120,0
7064,0,177373755569,0
7074,0,177473863698,0
7084,0,177573903796,0
7094,0,177673932916,0
7104,0,177773984004,0
7114,0,177874043238,0
7124,0,177974166020,0
7134,0,178074315561,0
7144,0,178174365189,0
7154,0,178274400510,0
7164,0,178374405751,0
7174,0,178474514386,0
7184,0,178574661948,0
7194,0,178674687059,0
7204,0,178774732829,0
7214,0,178874790694,0
7224,0,178974840590,0
7234,0,179074878650,0
7244,0,179174879139,0
7254,0,179274934620,0
7264,0,179374945695,0
7274,0,179475041764,0
7284,0,179575189314,0
7294,0,179675340646,0
7304,0,179775452966,0
7314,0,179875590017,0
7324,0,179975667866,0
7334,0,180075736605,0
7344,0,180175773803,0
7354,0,180275821036,0
7364,0,180375938903,0
7374,0,180475948691,0
7384,0,180575991142,0
7394,0,180676061936,0
7405,0,180776199499,0
7415,0,180876233322,0
7425,0,180976267719,0
7435,0,181076334102,0
7445,0,181176412069,0
7455,0,181276536434,0
7465,0,181376627974,0
7475,0,181476718798,0
7485,0,181576749754,0
7495,0,181676828995,0
7505,0,181776876850,0
7515,0,181876899127,0
7525,0,181976963927,0
7535,0,182077031824,0
7545,0,182177046844,0
7555,0,182277177229,0
7565,0,182377302408,0
7575,0,182477328041,0
7585,0,182577335398,0
7595,0,182677345040,0
7605,0,182777417206,0
7615,0,182877469815,0
7625,0,182977469424,0
7635,0,183077625962,0
7645,0,183177660545,0
7655,0,183277773457,0
7665,0,183377814728,0
7675,0,183477934981,0
7685,0,183578051143,0
7695,0,183678055628,0
7705,0,183778063178,0
7715,0,183878079731,0
7725,0,183978123572,0
7735,0,184078133715,0
7745,0,184178151310,0
7755,0,184278238519,0
7765,0,184378346565,0
7775,0,184478493093,0
7785,0,184578497239,0
7795,0,184678517130,0
7805,0,184778622560,0
7815,0,184878707143,0
7825,0,184978775351,0
7835,0,185078752968,0
7845,0,185178899838,0
7855,0,185278969343,0
7865,0,185379006340,0
7875,0,185479067875,0
7885,0,185579150000,0
7895,0,185679271700,0
7905,0,185779286699,0
7915,0,185879323075,0
7925,0,185979358389,0
7935,0,186079372533,0
7945,0,186179520137,0
7955,0,186279544474,0
7965,0,186379573867,0
7975,0,186479592579,0
7985,0,186579718213,0
7995,0,186679763298,0
8005,0,186779831623,0
8015,0,186879868974,0
8025,0,186979948525,0
8035,0,187079966806,0
8045,0,187179976312,0
8055,0,187280130405,0
8065,0,187380129344,0
8075,0,187480250027,0
8085,0,187580328728,0
8095,0,187680452862,0
8105,0,187780550979,0
8115,0,187880546039,0
8125,0,187980570425,0
8135,0,188080575481,0
8145,0,188180716838,0
8155,0,188280723021,0
8165,0,188380758248,0
8175,0,188480778259,0
8185,0,188580861747,0
8195,0,188680944212,0
8205,0,188781014560,0
8215,0,188881027252,0
8225,0,188981059660,0
8235,0,189081207899,0
8245,0,189181277024,0
8255,0,189281327281,0
8265,0,189381356027,0
8275,0,189481498679,0
8285,0,189581606350,0
8295,0,189681611343,0
8305,0,189781704507,0
8315,0,189881838384,0
8325,0,189981928189,0
8335,0,190082046412,0
8345,0,190182166865,0
8355,0,190282183214,0
8365,0,190382201217,0
8375,0,190482255101,0
8385,0,190582325447,0
8395,0,190682397823,0
8405,0,190782479493,0
8415,0,190882561322,0
8425,0,190982638363,0
8435,0,191082706201,0
8445,0,191182850779,0
8455,0,191282918890,0
8465,0,191383007867,0
8475,0,191483037700,0
8485,0,191583177239,0
8495,0,191683208481,0
8505,0,191783273545,0
8515,0,191883396410,0
8525,0,191983508572,0
8535,0,192083555267,0
8545,0,192183653710,0
8555,0,192283671932,0
8565,0,192383740461,0
8575,0,192483760828,0
8585,0,192583912306,0
8595,0,192683911745,0
8605,0,192784028665,0
8615,0,192884104531,0
8625,0,192984225772,0
8635,0,193084278873,0
8645,0,193184392790,0
8655,0,193284423195,0
8665,0,193384436648,0
8675,0,193484542720,0
8685,0,193584680388,0
8695,0,193684816195,0
8705,0,193784872639,0
8715,0,193884980408,0
8725,0,193984986645,0
8735,0,194085059844,0
8745,0,194185077812,0
8755,0,194285095462,0
8765,0,194385212018,0
8775,0,194485356750,0
8785,0,194585370258,0
8795,0,194685428096,0
8805,0,194785539789,0
8815,0,194885671911,0
8825,0,194985680041,0
8835,0,195085694176,0
8845,0,195185793791,0
8855,0,195285847099,0
8865,0,195385895417,0
8875,0,195485925788,0
8885,0,195585965531,0
8895,0,195686065034,0
8905,0,195786080158,0
8916,0,195886141932,0
8926,0,195986186296,0
8936,0,196086314994,0
8946,0,196186367364,0
8956,0,196286376465,0
8966,0,196386456327,0
8976,0,196486521161,0
8986,0,196586530757,0
8996,0,196686627607,0
9006,0,196786746200,0
9016,0,196886815011,0
9026,0,196986851079,0
9036,0,197086947123,0
9046,0,197187023321,0
9056,0,197287142811,0
9066,0,197387147600,0
9076,0,197487292562,0
9086,0,197587317273,0
9096,0,197687786642,0
9106,0,197787572672,0
9116,0,197887695278,0
9126,0,197987702456,0
9136,0,198087707464,0
9146,0,198187771325,0
9156,0,198287793044,0
9166,0,198387803091,0
9176,0,198487868302,0
9186,0,198587932931,0
9196,0,198688072505,0
9206,0,198788105814,0
9216,0,198888252813,0
9226,0,198988368751,0
9236,0,199088406512,0
9246,0,199188519162,0
9256,0,199288647044,0
9266,0,199388655573,0
9276,0,199488668960,0
9286,0,199588806546,0
9296,0,199688935717,0
9306,0,199788999735,0
9316,0,199889125200,0
9326,0,199989164174,0
9336,0,200089283886,0
9346,0,200189349491,0
9356,0,200289361891,0
9366,0,200389402545,0
9376,0,200489530482,0
9386,0,200589600088,0
9396,0,200689669841,0
9406,0,200789772795,0
9416,0,200889808296,0
9426,0,200989944611,0
9436,0,201090033281,0
9446,0,201190127543,0
9456,0,201290154635,0
9466,0,201390192402,0
9476,0,201490235741,0
9486,0,201590312672,0
9496,0,201690414986,0
9506,0,201790561683,0
9516,0,201890593919,0
9526,0,201990723594,0
9536,0,202090732090,0
9546,0,202190790249,0
9556,0,202290799014,0
9566,0,202390878519,0
9576,0,202490885880,0
9586,0,202590919055,0
9596,0,202691043315,0
9606,0,202791111030,0
9616,0,202891159839,0
9626,0,202991259108,0
9636,0,203091312240,0
9646,0,203191414652,0
9656,0,203291503809,0
9666,0,203391611068,0
9676,0,203491732999,0
9686,0,203591818949,0
9696,0,203691930237,0
9706,0,203791977276,0
9716,0,203892096175,0
9726,0,203992187494,0
9736,0,204092331265,0
9746,0,204192435687,0
9756,0,204292471671,0
9766,0,204392506315,0
9776,0,204492513622,0
9786,0,204592566315,0
9796,0,204692668313,0
9806,0,204792704775,0
9816,0,204892783795,0
9826,0,204992868825,0
9836,0,205093016775,0
9846,0,205193167677,0
9856,0,205293181464,0
9866,0,205393244691,0
9876,0,205493244514,0
9886,0,205593323759,0
9896,0,205693374721,0
9906,0,205793509869,0
9916,0,205893625852,0
9926,0,205993643285,0
9936,0,206093684151,0
9946,0,206193713035,0
9956,0,206293818596,0
9966,0,206393901355,0
9976,0,206494019990,0
9986,0,206594029418,0
9996,0,206694097649,0
10006,0,206794242824,0
10016,0,206894287186,0
10026,0,206994432091,0
10036,0,207094543684,0
10046,0,207194573299,0
10056,0,207294608549,0
10066,0,207394735601,0
10076,0,207494937357,0
10086,0,207594809459,0
10096,0,207694868765,0
10106,0,207794917927,0
10116,0,207894951695,0
10126,0,207995060723,0
10136,0,208095393221,0
10146,0,208195427534,0
10156,0,208295541811,0
10166,0,208395604995,0
10176,0,208495703581,0
10186,0,208595767432,0
10196,0,208695803061,0
10206,0,208795854585,0
10216,0,208895911362,0
10226,0,208995928308,0
10236,0,209096067287,0
10247,0,209196190148,0
10257,0,209296220547,0
10267,0,209396362328,0
10277,0,209496496275,0
10287,0,209596509783,0
10297,0,209696545668,0
10307,0,209796625333,0
10317,0,209896725255,0
10327,0,209996848471,0
10337,0,210096941759,0
10347,0,210196961225,0
10357,0,210296975296,0
10367,0,210397079855,0
10377,0,210497195978,0
10387,0,210597195422,0
10397,0,210697299552,0
10407,0,210797389963,0
10417,0,210897387770,0
10427,0,210997487157,0
10437,0,211097853838,0
10447,0,211197890022,0
10457,0,211297991263,0
10467,0,211398112940,0
10477,0,211498235527,0
10487,0,211598387905,0
10497,0,211698395606,0
10507,0,211798435822,0
10517,0,211898532503,0
10527,0,211998667709,0
10537,0,212098777064,0
10547,0,212198884286,0
10557,0,212298928474,0
10567,0,212399052979,0
10577,0,212499082367,0
10587,0,212599198953,0
10597,0,212699250481,0
10607,0,212799256955,0
10617,0,212899331726,0
10627,0,212999409224,0
10637,0,213099411809,0
10647,0,213199452916,0
10657,0,213299492753,0
10667,0,213399534576,0
10677,0,213499587689,0
10687,0,213599693237,0
10697,0,213699724208,0
10707,0,213799791493,0
10717,0,213899761669,0
10727,0,213999869829,0
10737,0,214099997412,0
10747,0,214200019145,0
10757,0,214300158264,0
10767,0,214400280142,0
10777,0,214500339267,0
10787,0,214600355510,0
10797,0,214700414369,0
10807,0,214800478005,0
10817,0,214900505052,0
10827,0,215000641158,0
10837,0,215100688392,0
10847,0,215200839932,0
10857,0,215300897549,0
10867,0,215400922461,0
10877,0,215500969647,0
10887,0,215601014753,0
10897,0,215701158371,0
10907,0,215801196318,0
10917,0,215901238136,0
10927,0,216001343211,0
10937,0,216101346242,0
10947,0,216201481761,0
10957,0,216301556644,0
10967,0,216401653101,0
10977,0,216501727813,0
10987,0,216601806148,0
10997,0,216701804493,0
11007,0,216801944288,0
11017,0,216902030695,0
11027,0,217002168185,0
11037,0,217102174641,0
11047,0,217202215732,0
11057,0,217302357437,0
11067,0,217402411866,0
11077,0,217502444265,0
11087,0,217602457488,0
11097,0,217702470740,0
11107,0,217802551483,0
11117,0,217902692912,0
11127,0,218002708211,0
11137,0,218102799559,0
11147,0,218202866399,0
11157,0,218302981901,0
11167,0,218403038243,0
11177,0,218503128718,0
11187,0,218603234195,0
11197,0,218703325487,0
11207,0,218803340987,0
11217,0,218903411173,0
11227,0,219003469912,0
11237,0,219103489988,0
11247,0,219203553754,0
11257,0,219303605618,0
11267,0,219403720781,0
11277,0,219503867201,0
11287,0,219603950002,0
11297,0,219703999369,0
11307,0,219804062544,0
11317,0,219904185141,0
11327,0,220004296625,0
11337,0,220104422027,0
11347,0,220204441960,0
11357,0,220304450321,0
11367,0,220404583021,0
11377,0,220504666926,0
11387,0,220604688065,0
11397,0,220704790698,0
11407,0,220804905275,0
11417,0,220904975830,0
11427,0,221005080856,0
11437,0,221105167439,0
11447,0,221205280987,0
11457,0,221305325488,0
11467,0,221405357645,0
11477,0,221505363816,0
11487,0,221605377624,0
11497,0,221705500051,0
11507,0,221805650263,0
11517,0,221905759296,0
11527,0,222005795967,0
11537,0,222105860339,0
11547,0,222205927403,0
11557,0,222305997930,0
11567,0,222405998028,0
11578,0,222506138827,0
11588,0,222606269880,0
11598,0,222706334935,0
11608,0,222806387669,0
11618,0,222906418320,0
11628,0,223006529213,0
11638,0,223106650740,0
11648,0,223206727784,0
11658,0,223306843342,0
11668,0,223406928336,0
11678,0,223507034253,0
11688,0,223607132211,0
11698,0,223707146802,0
11708,0,223807210590,0
