elapsed_s,adapter,phc_ns,delta_ns
1881,2,2745026941627,0
1881,3,2745012322581,0
1881,4,2745001870313,0
1881,5,2465559073020,0
1891,0,2755370812734,0
1891,1,2755362088849,0
1891,2,2755328975389,0
1891,3,2755314237281,0
1891,4,2755303639567,0
1891,5,2475862412254,0
1901,0,2765674105888,0
1901,1,2765666024561,0
1901,2,2765632980527,0
1901,3,2765618251088,0
1901,4,2765607765764,0
1901,5,2486166701043,0
1911,0,2775972030533,0
1911,1,2775962819482,0
1911,2,2775928294414,0
1911,3,2775913643333,0
1911,4,2775903129966,0
1911,5,2496460498191,0
1921,0,2786281188789,0
1921,1,2786269511918,0
1921,2,2786236325068,0
1921,3,2786221558633,0
1921,4,2786211043263,0
1921,5,2506769862813,0
1931,0,2796568854265,0
1931,1,2796561611836,0
1931,2,2796528166644,0
1931,3,2796513273308,0
1931,4,2796502773998,0
1931,5,2517061541941,0
1941,0,2806880018981,0
1941,1,2806868961026,0
1941,2,2806835633355,0
1941,3,2806820804741,0
1941,4,2806810418546,0
1941,5,2527369167326,0
1951,0,2817181440726,0
1951,1,2817174570359,0
1951,2,2817140907159,0
1951,3,2817126091391,0
1951,4,2817115644321,0
1951,5,2537674209540,0
1961,0,2827481361963,0
1961,1,2827472552302,0
1961,2,2827439102280,0
1961,3,2827424484612,0
1961,4,2827414124753,0
1961,5,2547972691132,0
1971,0,2837783721682,0
1971,1,2837774696655,0
1971,2,2837741190456,0
1971,3,2837726395623,0
1971,4,2837715922235,0
1971,5,2558274665106,0
1981,0,2848077928223,0
1981,1,2848069177862,0
1981,2,2848035583265,0
1981,3,2848020931348,0
1981,4,2848010682041,0
1981,5,2568569288814,0
1991,0,2858371967231,0
1991,1,2858365216506,0
1991,2,2858331285492,0
1991,3,2858316435791,0
1991,4,2858306102823,0
1991,5,2578864629472,0
2001,0,2868669759889,0
2001,1,2868659309802,0
2001,2,2868625525109,0
2001,3,2868611615675,0
2001,4,2868600257066,0
2001,5,2589158772240,0
2011,0,2878963344023,0
2011,1,2878953470428,0
2011,2,2878919381689,0
2011,3,2878904553662,0
2011,4,2878894149351,0
2011,5,2599452473349,0
2021,0,2889263788920,0
2021,1,2889255342494,0
2021,2,2889220648271,0
2021,3,2889205236499,0
2021,4,2889195746039,0
2021,5,2609754022983,0
2031,0,2899562685742,0
2031,1,2899552752154,0
2031,2,2899518833709,0
2031,3,2899504084501,0
2031,4,2899493987088,0
2031,5,2620052334973,0
2041,0,2909856407594,0
2041,1,2909849183354,0
2041,2,2909815145628,0
2041,3,2909800540364,0
2041,4,2909790335140,0
2041,5,2630348548066,0
2051,0,2920155487087,0
2051,1,2920147639142,0
2051,2,2920112202363,0
2051,3,2920097692921,0
2051,4,2920086191712,0
2051,5,2640645892504,0
2061,0,2930453704178,0
2061,1,2930445357690,0
2061,2,2930409597518,0
2061,3,2930395118299,0
2061,4,2930384946586,0
2061,5,2650941491985,0
2071,0,2940756857914,0
2071,1,2940748392845,0
2071,2,2940712319490,0
2071,3,2940697834309,0
2071,4,2940687794069,0
2071,5,2661244243818,0
2081,0,2951048894770,0
2081,1,2951050138075,0
2081,2,2951015722636,0
2081,3,2951001076167,0
2081,4,2950990967608,0
2081,5,2671549151885,0
2091,0,2961364853427,0
2091,1,2961358002823,0
2091,2,2961322899569,0
2091,3,2961308614714,0
2091,4,2961298283715,0
2091,5,2681856306032,0
2101,0,2971656552753,0
2101,1,2971657910325,0
2101,2,2971623240331,0
2101,3,2971608636404,0
2101,4,2971598437676,0
2101,5,2692156407629,0
2111,0,2981966620835,0
2111,1,2981957794415,0
2111,2,2981923259333,0
2111,3,2981908533419,0
2111,4,2981898343221,0
2111,5,2702456285856,0
2121,0,2992274837559,0
2121,1,2992267587264,0
2121,2,2992231553079,0
2121,3,2992217008571,0
2121,4,2992206886613,0
2121,5,2712763432718,0
2131,0,3002580519953,0
2131,1,3002574045034,0
2131,2,3002539417642,0
2131,3,3002524729454,0
2131,4,3002514631541,0
2131,5,2723072481133,0
2141,0,3012875378255,0
2141,1,3012869867640,0
2141,2,3012833889231,0
2141,3,3012819311364,0
2141,4,3012809158775,0
2141,5,2733365759838,0
2151,0,3023181858699,0
2151,1,3023175598335,0
2151,2,3023140705334,0
2151,3,3023126257821,0
2151,4,3023116189367,0
2151,5,2743673911044,0
2161,0,3033470670901,0
2161,1,3033472331452,0
2161,2,3033437345568,0
2161,3,3033422691517,0
2161,4,3033413002246,0
2161,5,2753970165158,0
2171,0,3043768544012,0
2171,1,3043770207086,0
2171,2,3043735150887,0
2171,3,3043720600424,0
2171,4,3043710514506,0
2171,5,2764268142739,0
2181,0,3054087353779,0
2181,1,3054079459464,0
2181,2,3054043256059,0
2181,3,3054028730549,0
2181,4,3054017735464,0
2181,5,2774576423382,0
2191,0,3064388060819,0
2191,1,3064383100307,0
2191,2,3064346426448,0
2191,3,3064332008750,0
2191,4,3064322086947,0
2191,5,2784878166570,0
2201,0,3074694186710,0
2201,1,3074686343659,0
2201,2,3074649832117,0
2201,3,3074635422067,0
2201,4,3074623987055,0
2201,5,2795183247644,0
2211,0,3084990845363,0
2211,1,3084982498032,0
2211,2,3084947203379,0
2211,3,3084932519242,0
2211,4,3084922759195,0
2211,5,2805480450056,0
2221,0,3095289862920,0
2221,1,3095283790233,0
2221,2,3095248587081,0
2221,3,3095234065458,0
2221,4,3095224151474,0
2221,5,2815781635250,0
2231,0,3105587195678,0
2231,1,3105589340891,0
2231,2,3105554068899,0
2231,3,3105539620509,0
2231,4,3105529887550,0
2231,5,2826087483280,0
2241,0,3115904325250,0
2241,1,3115896075092,0
2241,2,3115860608044,0
2241,3,3115846018102,0
2241,4,3115836248463,0
2241,5,2836393637023,0
2251,0,3126202692878,0
2251,1,3126204897767,0
2251,2,3126169263403,0
2251,3,3126154710977,0
2251,4,3126144750143,0
2251,5,2846702146812,0
2261,0,3136517499915,0
2261,1,3136510044420,0
2261,2,3136472999573,0
2261,3,3136458560610,0
2261,4,3136448787909,0
2261,5,2857004240159,0
2271,0,3146806781734,0
2271,1,3146809056885,0
2271,2,3146773233414,0
2271,3,3146758949883,0
2271,4,3146748508774,0
2271,5,2867306198567,0
2281,0,3157118605793,0
2281,1,3157113809987,0
2281,2,3157077943704,0
2281,3,3157063372194,0
2281,4,3157053483987,0
2281,5,2877610695310,0
2291,0,3167422221293,0
2291,1,3167417194754,0
2291,2,3167381377218,0
2291,3,3167366839192,0
2291,4,3167356949385,0
2291,5,2887914127454,0
2301,0,3177731109086,0
2301,1,3177723806039,0
2301,2,3177688309084,0
2301,3,3177673959631,0
2301,4,3177664349858,0
2301,5,2898221648051,0
2311,0,3188031868477,0
2311,1,3188023408533,0
2311,2,3187987423872,0
2311,3,3187972919060,0
2311,4,3187963254782,0
2311,5,2908520388703,0
2321,0,3198332381272,0
2321,1,3198326996129,0
2321,2,3198291091947,0
2321,3,3198276599329,0
2321,4,3198267300210,0
2321,5,2918823787968,0
2331,0,3208630389617,0
2331,1,3208632945370,0
2331,2,3208596863069,0
2331,3,3208582344509,0
2331,4,3208572627208,0
2331,5,2929129653001,0
2341,0,3218933851411,0
2341,1,3218930011242,0
2341,2,3218892771392,0
2341,3,3218878388699,0
2341,4,3218867665448,0
2341,5,2939425735715,0
2351,0,3229234655729,0
2351,1,3229228794020,0
2351,2,3229192525623,0
2351,3,3229178069414,0
2351,4,3229168436782,0
2351,5,2949725380106,0
2361,0,3239520737195,0
2361,1,3239524704952,0
2361,2,3239487248782,0
2361,3,3239472812461,0
2361,4,3239462154030,0
2361,5,2960019897169,0
2371,0,3249827520967,0
2371,1,3249822615243,0
2371,2,3249786345672,0
2371,3,3249771885359,0
2371,4,3249762259730,0
2371,5,2970319112707,0
2381,0,3260122218171,0
2381,1,3260118077750,0
2381,2,3260080202516,0
2381,3,3260065900033,0
2381,4,3260056454473,0
2381,5,2980611630325,0
2391,0,3270427064744,0
2391,1,3270423318907,0
2391,2,3270386637006,0
2391,3,3270371995128,0
2391,4,3270362354235,0
2391,5,2990918829669,0
2401,0,3280734984958,0
2401,1,3280728926039,0
2401,2,3280691304721,0
2401,3,3280676192370,0
2401,4,3280667014210,0
2401,5,3001222348399,0
2411,0,3291020336404,0
2411,1,3291023273995,0
2411,2,3290986410410,0
2411,3,3290971804961,0
2411,4,3290961875160,0
2411,5,3011518558739,0
2421,0,3301328023882,0
2421,1,3301331060990,0
2421,2,3301294158559,0
2421,3,3301280006211,0
2421,4,3301269828865,0
2421,5,3021826391485,0
2431,0,3311634550880,0
2431,1,3311637639258,0
2431,2,3311600632303,0
2431,3,3311585989957,0
2431,4,3311576303657,0
2431,5,3032132847482,0
2441,0,3321942523162,0
2441,1,3321945645867,0
2441,2,3321908767072,0
2441,3,3321894172539,0
2441,4,3321884695477,0
2441,5,3042440965974,0
2451,0,3332249599247,0
2451,1,3332252731570,0
2451,2,3332215592305,0
2451,3,3332200994419,0
2451,4,3332191512575,0
2451,5,3052747683778,0
